id,g,l,target_theta,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47
231,9.81,4.876293964810479,2.011773709869289,2.062539884736471,2.0085794043280263,9.525034963201977,-3.1217292640419005,-1.139950677945491,0.398055070315084,-0.07999648097762613,0.31343739243665225,-0.1286260959890424,0.14233820600731678,0.028840118073200527,0.1776937080788314,0.07496368222917965,0.16018127344914304,-0.8137568020855854,-0.008199194759293038,0.49931884412377986,0.657799690784205,-0.23758443402305907,0.1625775663482115,0.0,1.910559761170877,10.144927020054848,-4.317799771708366,-2.4515557130866057,-2.0701544462119585,-1.1927262195333932,-0.9104291887142957,-0.7110351653374629,-0.7396802232920427,-0.34729863492337715,0.11871225739662705,-0.5366383436490897,-0.2782310503963119,0.1373887845399852,-0.14675083268650405,-0.5786630818467128,-0.143158330134441,-0.22331599312065495,-0.6691185261345685,0.020421186977588813,0.050448066836042284,-0.003066872931632591,0.0064874880008790135,0.37062813736958067,-0.3569976766072778,0.2186938086183661,-0.23810677277933445
232,9.81,2.795955033088414,3.5086401189949994,0.13918821042424745,0.40740725873524797,-0.9448049510512535,15.361267073989202,0.4767486197644013,-0.4365385321315194,-0.08227130064708721,0.30358667750472756,-0.5697952728418001,-0.2548355662207322,0.4739460837955427,-0.08641844864488829,0.15005586694817813,-0.7295145951052521,-0.16533286611201503,0.4472500868530477,-0.6802886102818677,-0.036541999182299445,0.19290997013852845,0.04410162826481545,0.0,-0.554033352392965,0.33988422793280165,-0.05055318148741162,-0.11032117665693364,-0.4205139653259806,0.23771942592077056,-0.20017651324983649,-0.06797633842214912,-0.40937042501045356,-0.44981146992919924,0.48874168810449203,-0.6631441851413034,-1.0639334036524952,0.28540227790035577,0.6635225575629182,0.12965522543915298,0.1911677569941758,-1.156216382144219,0.34777225795374334,0.0013781010933093872,0.05021540140593591,0.000977853461525865,0.009630642765052927,0.393559670179345,-0.38142236818363323,0.36570636017274505,-0.31111063908408404
233,9.81,3.635349248095326,2.69850276562555,-1.176506931615983,-1.353352902238984,-3.3319721697364737,4.635797702166548,0.36823689629163425,0.0756570411343872,1.0719575008293338,0.10491047800852399,1.3920774995740226,1.2934118637903158,0.5126424820865418,1.0688486028710045,0.707782693558212,0.15855563799516054,-0.6315229436996849,-0.60466328740053,0.22389102219925072,0.08087898203544044,0.6701555597295377,0.5646097199993056,0.0,1.971532056167793,4.48305357188535,-11.860318765967557,-3.576980749673469,-2.780879705423413,-1.1627189569987493,-0.8098266548940245,-0.717115773832186,-1.421120114358615,-0.9716706227538012,-0.7393448373705929,-1.6366423439437234,-0.027114294409790074,-1.1192939849755632,-0.41391764562657596,-0.33334038707947133,-0.10284131830752556,-0.2266009449540322,0.18408926189540695,-0.01164858348134637,0.0489237064056935,-0.005447763076264818,0.006642830096548622,0.39979453941560866,-0.39096462847633506,0.1902976151108302,-0.19858254159288374
234,9.81,3.324285385663366,2.9510101756929634,-0.992097025877678,-1.494937859133853,-3.3702636818381335,9.151908615459721,1.4069933385375064,0.4089822357527959,0.8850079209951041,0.5839787819625344,0.9454597769703863,0.11715797024347341,0.29440311915911566,0.8309791959067455,0.39822554509302255,0.6480117720344074,-0.2693921839015904,0.08663196492985722,0.2502971669808536,0.18393677907175165,-0.02044060287692523,-0.022660046516411403,0.0,0.2801249541178626,2.7986233666313356,-9.965364012339164,-3.0261040186300985,-1.6490094455882163,-1.2353940353903838,-1.1190120254694165,-1.1890160104971328,-0.38174211825101384,-0.17991817438509033,0.00494936411809116,-0.27433573903405023,-0.8070934798665501,-0.8046440047344467,0.7451626533729213,0.21512270364639702,-0.5950283929623292,0.6867929180142403,0.35442390856324985,-0.00982274283047207,0.046441301514260236,-0.00281983957826568,0.005824036802046643,0.38033434775069214,-0.36635294829604603,0.20714414147087729,-0.18383703879672694
235,9.81,4.372397394721116,2.2436204018975525,3.177787491047521,1.3956252391393429,3.4894056854737054,-1.4242078319918137,-0.9570184508445949,0.7942789881247642,-0.8863476095930528,0.41073915374016673,0.33659720081574596,-0.9757621444137459,0.4094317790700289,0.2775753290944602,-0.061905691165509216,0.9354290780886437,1.1802082258072912,0.38250865861802497,-0.5612692431233671,-0.3346254194222521,0.4819936352409363,-0.16693733701248495,0.0,0.984141000493289,10.60865412853751,-9.014413718280558,-3.027770057474918,-2.448225688380196,-2.556003333787428,-0.9380471291133823,-0.8632354199958601,-1.477009229545202,-0.8533250506057776,-0.4219880613744783,0.28739806624067354,-0.6773375202250453,-0.6378355383819536,-0.6192750262221371,-1.0834927174160698,-0.7043926507518452,0.4285739916149981,-0.3637343783833715,0.03146324248561903,0.0523972764383046,-0.005661985844034285,0.01142109128544693,0.5341728277281959,-0.35128687593518504,0.35554501262686694,-0.30957790526178763
236,9.81,0.9850168772520114,9.959220219015764,-0.7048510731934396,0.3318960933974049,-0.4276416395941198,0.9244535738202408,0.25350007751769343,15.075124348571315,-0.303061198041809,-0.47822116213622223,-0.6523548296132531,-1.2225997636647539,-1.0694994966765994,1.2102443246068884,0.4737264824950247,1.0029501325401027,0.1543063577608078,0.4925191719131545,0.41104020523521406,0.48623512648510386,-0.7789670508494237,0.024117898193266152,0.0,-0.4837900118682957,0.3500662276813975,0.5710858029424033,0.7584980252796886,3.0348641899711724,-0.7313878622435066,-0.5993718896564485,-0.09860719411904156,0.47742032508933185,-0.5547567018879258,0.21156972709171645,-0.2921074789311179,0.6834965989873241,0.4676531205960027,-0.33710561630776953,-0.3235564143217921,0.5041302620753245,-0.5248252595569562,1.2136052306560972,-0.006978723496964754,0.05227319680782616,-0.0005299415280132874,0.015720904796578176,0.4061261642605609,-0.5796385265927744,0.3325937506524507,-0.2910178732149093
237,9.81,3.02753672962775,3.240257964172143,-2.2972254991412857,-1.7380746745200684,-1.1979428781083568,13.309869008346988,0.9404932419067265,0.11866218380835636,0.3737943726444406,1.0824981050543296,0.5979259173298515,-0.33558010238624036,0.2899257851195099,0.30771416469805385,0.8583413373693253,0.5456400861576591,0.37970478601170066,-0.4228750354224188,0.8363212932979549,0.2267514415424723,-0.06236645052687184,-0.263842309105371,0.0,0.8969356614728836,0.9726167061576205,-6.039279187320656,-0.25816807413060244,0.24349134645816395,-0.2298923374177155,0.09340265376735749,-0.28424806764936306,0.1415854862172633,-0.18043134190979854,0.23123989353358024,-0.26810592622820706,-0.10579361030789453,-0.2934234616750578,-0.06847244730692056,-0.21286951366524542,0.6741568598385503,0.06199565198647625,0.6769673279428274,-0.022744806922190938,0.04637701160832367,-0.00014326664270592732,0.008305142499195735,0.3618901155750629,-0.4272607100273019,0.24761799429917636,-0.28349163081916584
238,9.81,4.1374823307499735,2.3710071042700522,1.570633585819784,1.0371660481527663,2.3263420153435463,-0.4739136997420106,0.21154074961906533,-0.4288160658898227,0.019752681375295178,0.34504092093431116,-0.0003778172812475833,-0.42374947119832296,0.5559703616703398,0.06535909196845234,-0.03625982342323984,0.22018427828312812,-0.3060525904744076,0.18228002517289166,-0.5260365929756415,0.6184368723658881,0.5672790804627378,-0.35309231265368723,0.0,2.455797129780587,8.940114686612782,-10.05135710764418,-2.870983129352038,-2.3995174236880326,-1.9377863361297218,-0.7224219198626303,-1.208253112178585,-1.3098510423882759,-0.6716964510353222,-1.2495969148923625,-0.590372384016583,-0.8912455069293046,-0.9226055078472595,-0.3486632063455788,0.15289697442266925,-0.8699800638691898,-1.0052124405024971,-0.40116124114489515,0.01555082758237409,0.04652587022276122,-0.005428268093923498,0.006471330328321043,0.40012508406977676,-0.38362067190784865,0.23937531252658906,-0.17858423997726883
239,9.81,3.9840220263860244,2.462335784046561,0.010746784084786139,-0.31186389280785576,0.35853948877948655,0.6330702698087491,0.7171343826447016,0.06370759009841725,1.022756766898765,-0.1251348970680344,-0.2920730120137523,-0.7304475423862423,0.43609431751804273,0.026469720743499778,-0.10524568584766807,-0.2874086019675887,0.2761337726546675,1.1277234340306874,0.32352678994806017,0.6690360812867948,-0.19093582562480105,0.780699601803424,0.0,1.8527633537426904,8.303309149465566,-11.232362864174572,-4.158288668175638,-3.138365847656789,-2.589658976931908,-1.6334637083582892,-0.6951771136900387,-1.3821463431766055,0.050305240365736914,-1.8958842837833831,-0.4529106842084557,-0.37352743612364225,-1.2093534625528677,-0.5984059215776896,-1.200979622527604,-1.019355790544339,-0.3008236258954425,-1.2369654556337206,0.00010640380281966358,0.05394742053610303,-0.008065798203135698,0.010262560727388096,0.43685813774747095,-0.49500520307554086,0.2168820965472268,-0.26184762137774936
240,9.81,3.953578787783295,2.4812961943020495,-0.6563123972567722,-0.4637745437453094,-0.0550119313215119,0.7350540279653025,0.7681939640534649,-0.12424363125675993,0.136938203549343,0.6313960237627295,0.6040091772964479,-0.1682287552114483,0.42475773419359086,-0.30726634047681445,0.24185680950914862,0.09340600009066181,0.49863662526657326,0.4176614793684833,-0.45200281153281485,-0.08595969073230354,0.17805840592922623,0.1494778183870499,0.0,1.6026664428383517,8.307717342725457,-11.317285506182758,-3.7109438602337534,-2.7479078841625766,-1.9633277084541398,-0.856159655846943,-1.4251453172753292,-0.9443825913309644,-0.754701789388883,-0.8569546280354646,-1.6100259324062198,-1.277097562569842,-0.5482834983529731,-0.3689799626543315,-0.46149225587281373,-0.3082212935232737,-0.2631383660958773,-0.29098977192894887,-0.006498142547096754,0.0497049817175141,-0.0067080328245939765,0.007485314232865917,0.36833457982025125,-0.43009633121503654,0.20384139150662553,-0.26502312624864655
241,9.81,4.915400156502179,1.9957683378072806,2.8984638686471547,2.657615913841009,9.98751879650665,-3.3852368976860268,0.017720439211156958,0.4089222914056503,-0.9392310406437405,0.19934313008193416,-0.10999260637876507,-0.45416867207592837,-0.6864442538902931,-0.38095564133809223,0.047436486105426945,-0.3997146583965761,0.18722526253643412,1.0510513284851313,0.11509485727180979,-0.12059787234557406,-0.6760532011273752,-0.34759053014100344,0.0,0.7934876854051299,9.798612282814338,-3.57834114808783,-1.8196746713518028,-1.3217793953440045,-1.3600392208437306,-1.5153847980686936,-0.8025310959106248,-1.1134553304952455,-0.558214574140751,-0.7197330418360156,-0.5825993106051257,-1.0597854718789634,-0.20423840354605477,0.0719583287940489,0.007850218129582504,0.0925533342684286,0.11799483016283036,0.015661278475462163,0.0286976620658134,0.04938394550062943,-0.0021539012721963546,0.005143508080871314,0.39360308454417575,-0.43131499880308705,0.14417425838191106,-0.20146417137067446
242,9.81,0.627367171381771,15.636776113728674,0.1592845982726817,0.44211712639820244,1.1718412557043498,2.0597102393667943,1.5896318810601797,1.880706557589809,5.035245592569174,-2.37184194014526,-0.7253870136268799,0.06804870630253995,0.06827740246648228,0.7342481779021464,-0.03289566259549559,-0.40209466985624376,-0.5748389651263935,-0.8673307533504508,0.21463360946378987,-0.19469137435784528,0.4407483063839916,-0.08819024608529699,0.0,1.1163655860756119,-0.009393855291170983,0.9874547181769822,2.3758928878419328,2.655230381309151,12.139617085808329,-7.0937059371626905,-2.7559432869105476,-1.5598969230819986,-2.101898237106613,-0.19520190172756835,0.05478128598661525,-0.8628299989017818,0.3058859130413031,-0.22715400877339564,-1.1890787295924397,-0.2988204330647543,-1.0571366415294972,-0.6968780438639004,0.0015770752304225916,0.05817656924567518,-0.003147741764521089,0.02025088581685198,0.4718108779046497,-0.5289328492294939,0.3426581311276726,-0.41307008851706817
243,9.81,0.9774398187241844,10.036423534294547,-0.0891666067151693,1.11636691006068,-0.15340272897703144,0.5796365750120387,1.1183500581651344,14.864690055399269,-0.7718978526207805,-0.19760752294635808,-0.2738217152441397,-0.44332808038439797,-1.2099224444477314,0.22416839610353356,0.13867447194345428,0.71859624657821,0.04496928551741236,-0.35886490249304426,0.40135277227024774,0.036310987383096294,-0.5110910197486686,0.3984820980067382,0.0,-0.1915848755763886,0.2421943144809157,0.26780285235253287,0.4620753204229093,4.376866151289306,-0.8929221429848431,-0.15230156211837764,-0.85904134107745,-0.03453525359100429,-0.28110467091423036,-0.13729253514506085,-0.44979632188108964,0.14136680556498665,-0.056830554284861445,-0.6865019669120764,-0.02766398390821792,0.052125274626578705,-0.37380034045535304,0.6112564874785454,-0.0008828376902492023,0.05113526296757748,-0.0009209471441409167,0.011591114843760743,0.3647795413883862,-0.46980268287424654,0.2584211482206327,-0.2419046028437701
244,9.81,1.189981535239979,8.243825395174435,0.43277729421532496,-0.8445404999179476,-1.7222547824640868,0.009067467719413469,-2.5794623909581604,4.265109094890703,2.5411510570170397,0.6382993889054389,0.5962776269890544,-0.1253363278467477,1.0711300835540793,-0.27351161838716453,0.3521810179500889,1.2660166167633102,0.10525785929224887,1.2779146735850597,0.2285189655208924,0.4692935027773646,1.0149190855688048,-0.039874636598104723,0.0,1.3963593105256853,1.271540565221965,1.3662735499001162,7.786687780301559,-11.294196849397322,-3.492948446269393,-1.87302304187856,-1.882228097684759,-1.1060897957785256,-0.6545581881742819,-1.114890404268674,-1.6772629946734627,-1.3739272981706923,-0.4898347767374963,-1.0485249633791933,-0.7997237288219167,-0.2615988932809821,-1.1161801181035764,-1.3139940015505784,0.0042849237051022235,0.05690251014748252,-0.007919101711404402,0.014569159872971036,0.4390859391142574,-0.49403193826818004,0.5802699190968608,-0.3101689348100024
245,9.81,3.113968162211651,3.1503212264805525,-2.197374034434873,-0.865800654004909,-4.137872518359886,12.682591174736096,1.6071621538544054,0.1336302429091818,-0.40744906669536984,0.9501733755100826,0.5396956275592739,0.18936740786605155,0.12985462689907878,0.08477260441677853,0.0862827302760153,0.45508655208070653,-0.31847402617811754,0.19966582248035158,-0.2330205220619771,-0.5070606876058008,-0.07987574563609812,0.025645023548329315,0.0,0.16069612528280425,1.3000985598880836,-8.0096570236005,-0.762053729331365,-0.8743867043886049,0.35619101797148967,-0.5836195507741884,0.04147248730770514,-0.15972728668759012,-0.029370053305645683,-0.43153192148510866,-0.07104288492089483,-0.30508224919650473,0.15548906857678801,-0.458500630767057,-0.11016833437917417,-0.8964077307388406,0.1571027750908462,0.30591169960092224,-0.02175617855876111,0.05227765618736476,-0.001697436722347046,0.010058072302163233,0.37387672916727926,-0.6065063808130051,0.2899744406697018,-0.34096894647816006
246,9.81,2.4387677726581316,4.022523222581215,1.397150019226936,1.71626345788278,2.194962674889268,11.224099593214078,-2.159400434833427,-0.7349311327214789,-1.0619695284354485,-0.8097575498382372,-0.22918285165527963,0.22620393278198592,0.25855376599338953,0.5233340066731222,0.15244813416057257,0.7374827849220014,0.022965164279882544,-0.4190790781056677,-0.05294972767740358,0.027824617129248164,0.12477632893565446,-0.09794986815428541,0.0,1.2503455575522313,1.2695255638972327,7.9704699001305155,-3.1279300330393256,-0.8763061864287591,-1.6690983464745022,-0.44182600386404247,-0.7360329358387314,-0.312346142881208,-0.3805818498045333,-0.8462351917121889,-0.9024334179911869,-0.12615175017177105,-0.7170334993510928,0.2100561958000547,-0.06856595958642941,-0.2778723603660781,-0.21762058576230914,0.641031715764308,0.01383316850719739,0.047262110444979036,-0.0005985828341690539,0.011817044116030493,0.5013736644743759,-0.41852213508686975,0.4512110895636229,-0.3884116286895679
247,9.81,0.7885823446036193,12.44004518631595,0.6636244457084775,-0.5760023883299721,-0.2124866652803865,-0.8471584267122341,-1.980156950635531,-3.304860984118493,6.019001427956697,2.0763425863948783,1.0039681390039317,1.192903863938958,0.5056938228590324,0.6698906561615178,0.7220854287444488,0.7060752421791899,0.20183705883811398,0.27314927558848545,0.7240229086727288,0.8981968190034464,1.0413906690907784,0.5862298375340627,0.0,1.1318020339800727,0.5036037082456913,0.6158579700070587,1.9069598574181255,4.302922259637136,-11.21417405292263,-2.832122025586616,-1.606297023294184,-1.3111733263342917,-1.096768992937396,-0.9259534230920841,-0.672941522189176,-0.4305441715372619,-0.4054763617035708,-0.973200763356781,0.0662828372284826,-0.017364705350686904,-0.983144857949859,-0.3104703654259687,0.006570539066420571,0.04745420147740448,-0.005245808374038525,0.010660592706117715,0.3845983214289007,-0.36448728254340285,0.2196967412613947,-0.24459360011487874
248,9.81,1.7563240539803504,5.585529605295581,-0.6175581959900764,-1.4254712215717475,-1.5162194008821843,-2.8258124677962444,11.010971890904532,1.847749013486769,0.5889441952050833,1.1361360402546594,0.6897674785579916,1.421313481151489,0.6160301171766462,0.19334263160433396,0.2759112957252091,0.10273920179053597,0.3826712755932436,0.22480906559553537,-0.16936615952080053,0.21798321285610522,0.004722131896982562,0.9827061031837567,0.0,0.4049429520102417,0.32105596817484394,1.7265181118019637,-8.897058532515166,-1.4229226069247352,-1.936642301164949,-0.3348131678088614,-0.3875706186307107,-1.2795312474497929,-0.8578407704777687,-0.11021585969239167,-0.411637920491546,-0.10288185962296648,-0.43203084781329015,-0.6765622792390034,-0.04863835726897747,0.44824443073739845,-0.16067273452629896,-0.08841286702941369,-0.0061144375840601695,0.048821453058966374,-0.003811857699228687,0.010603935966993968,0.3846834472999046,-0.414767383333566,0.38786353358550585,-0.17612887611240627
249,9.81,2.2584211445546654,4.343742540514701,1.5432655112555298,1.3041061461559413,2.2476536487015726,7.016550912215541,-2.3027360816425904,-0.8533783621859886,0.2814043399226157,-0.574021980796374,-0.7329163719207809,-0.33385607557217706,0.4191121001679706,-0.15297464243827563,0.027540749984334034,-0.05507569349166447,-0.9545800039143995,0.1548082565179883,0.7588706924512605,0.9821401111851998,-0.6697640961043274,-0.05940932035765345,0.0,0.7410437397626505,1.6990155435397072,9.759705704846931,-5.859491925344718,-2.78290151835864,-1.3574860652074647,-1.034898810879886,-1.1336713487154009,-1.0830485364921705,-1.4387581289858455,-0.5684886563285667,-0.4084378563495402,-1.0087724073417674,0.30591031417969833,-0.6531884640146255,-0.6670356791050209,0.028528525564441798,-0.21805240117842112,-0.24090045432188267,0.015279856547084447,0.04544293876467293,-0.0041386573926013095,0.009753380426950804,0.3814794993582551,-0.37056656243616115,0.2670823377616549,-0.2973378443655596
250,9.81,2.7764204864926096,3.5333264711617063,-0.2286052530214976,0.19633429509992117,-0.7484813053441934,16.130901642759962,0.4321086434871302,-0.9921086776742427,0.35403967948534865,0.1709787513856229,0.6622033047481788,-0.4738855831600479,0.03456886900477396,0.360541546669594,0.8871826441590596,-0.18014357582277846,0.22514811772230942,0.5948082341648948,-0.6362873619584954,-0.3865149309391607,0.0009001913547591611,0.34654132029086016,0.0,0.3843234058369681,-0.07876038505976224,-0.050506101526309216,-0.4499679031263801,-0.3381851739836039,0.48446871822960075,0.40474992333603793,0.6552408722241659,0.13558207944302014,-0.21220627115101742,0.6007330940176039,0.8527170117955398,0.3450603908839364,-0.1672747782757779,0.9164157920688687,0.07161805383770187,0.06978367241975156,-0.07635282693125127,0.05105847101507678,-0.0022634183467474963,0.055159038006876986,0.0005894249843505342,0.01068940145394725,0.4286410849543292,-0.4687984664245164,0.34004729619360974,-0.23119647179478026
251,9.81,3.9008250144950214,2.5148526179839283,0.5826082190633147,0.4156812899237333,-0.25165180578787855,1.4579262284383192,1.2474396282559708,0.30793337816697863,-0.45225348809226174,0.6583742466632126,0.76305325605098,0.3357980432322701,0.10969120908138477,-0.46840858964073995,0.34320711196468157,-0.21121413858608173,1.1482346735548743,0.7657820542984198,0.06546576537691433,0.5425631542276905,0.8316195806191766,0.08803138527407167,0.0,2.031195144676364,8.192137948460196,-11.22623526012788,-3.902551651403085,-2.5006099844551013,-1.6700001520591865,-1.1577879013568917,-1.1030846288120046,-1.0036432938123254,-0.7435615377060999,-0.7527872148611509,-0.16823690695871962,-0.20570074263740434,0.13366359947282203,-0.37096735574571155,-0.3614386046810688,-0.8328144371686246,-0.2789391250199119,-0.4558377204427336,0.005768398208547671,0.051892490136431255,-0.00912407756807862,0.012528553236317257,0.43865392092235944,-0.4737538358855024,0.39138132552909133,-0.5479996332478311
252,9.81,2.7006066626596725,3.632517143514226,0.5153497727183763,0.3505684389319663,0.14011143936938808,14.58133770419376,-1.1856395573892595,-0.7290265091402173,-0.37399213743107573,-0.6166158281760736,0.02184233227405108,-0.23927990690638268,-0.3672931335454196,0.44162450114607565,0.09638135091201794,0.06403874847355634,-0.061722499281005594,-0.062341857601613815,-0.29931885788945223,-0.13967199860292379,-0.09744773828216835,-0.3738829493755706,0.0,-0.7745840780780351,0.2804512727666777,2.035579395092619,-0.7328430305328726,-1.097100863002334,-0.32918846391471135,-0.397963090623478,0.43469690859783494,0.014611465423505998,0.06272919496718338,-0.3139091176737998,-0.09687630656692564,-1.2296612416112631,0.047951125309319054,0.10556269334048149,0.1781095882407391,0.20339322917075942,-0.03791616731345743,-0.4792253105534646,0.005102472997211642,0.04589365950142509,-0.0015645139421316073,0.0069061033804132775,0.4332863144793647,-0.3521033326945693,0.23207494874335732,-0.23877819234783437
253,9.81,4.215774156512062,2.326974746701409,1.3121873754762574,0.6176920133745784,3.10795152137276,-0.5906988794358208,-0.856994898917778,0.1260843579299492,-0.43442013803809987,0.3686999391085411,1.1423239693909837,-0.5554578300795237,-0.17786610733288255,0.8607635622619322,0.011415398528818677,0.10676082703119633,0.021227179608842406,0.9106009143180993,0.807252700427004,-0.7086658068337077,0.03920721132719324,0.23448363660824392,0.0,1.7227339940729889,8.965013328584952,-9.049245645142495,-4.783842899647381,-3.5352249440315875,-1.9402231040637457,-0.9798701846689188,-1.7271614900121153,-1.193680769904795,-0.6271060036389978,-1.4180538410680343,-0.5919202269719468,-0.197013849505839,-0.3726570547033458,-0.4141756694373918,-1.0880097673568603,-0.9756403181797164,-1.0130755503497304,-0.6657456334880961,0.012991954212636221,0.048103977854900754,-0.00604975992900574,0.007434559804043379,0.4428304371427047,-0.3925501281050991,0.3290991285243191,-0.18914661596562068
254,9.81,2.932106631950054,3.3457173395756317,-0.821716583974179,-0.3693702594739712,-0.8568026447005082,14.412304439872097,0.7986332399048965,-0.7586608564927846,0.07082644780879077,-0.2669052528674609,0.5443228586047081,0.16994276287484733,-0.1939078769928323,0.2615288525801985,0.8285734417732808,0.3499340996771908,0.22421491751474432,0.219305969174882,-0.08601662497343004,-0.5469350944142766,-0.16608529700012065,-0.6580167817436269,0.0,0.5837194130767583,0.7258197902853892,-2.631582766188369,-0.23316601750797578,0.030425715791478465,0.10260177662656106,-0.05850604188066347,-0.03409575414865882,-0.3004400188487153,-0.6778494291989399,-0.3646164877180519,-0.7670834060923255,0.02257185725382565,-0.30890606771799817,0.059025814029494056,-0.18659856602720962,0.5775353824354358,-0.15391546606843004,-0.20570453764878777,-0.008135807762120568,0.04545352719620259,-0.0012698066165363923,0.007226993446558142,0.37059227504179015,-0.38625838680529956,0.17664312612757738,-0.25294774365149963
255,9.81,2.1073244077812525,4.655192130730691,0.2979227152616025,0.32424782372483874,0.2533522490267823,1.2704178284530347,-0.6168816075148138,0.6108917672525944,0.13904507510273986,-0.2331879367266099,0.04673016223694362,0.3727719024350633,0.20108860442417634,0.23667156386651023,0.0860478835964968,0.32121796543353115,0.325435354181988,0.3856062180508096,-0.40008174155147824,0.35998875433710664,0.5362393561952258,0.9012280411356873,0.0,0.002779147235867585,2.80002675834491,10.14111857773606,-8.58591745331223,-4.090432957814237,-3.0353614429994447,-1.5443079295097082,-1.8953803253597106,-1.6997089795887164,-1.2150925645813286,-0.7616934135438451,-0.5804619994820308,-1.2071856989480505,-1.3680698069484918,-0.8349108408569743,-0.9246606145517412,-0.5145466046616705,-0.6469644948504385,-0.47234745729975497,0.0029497298540752666,0.04830060289025036,-0.005939214929519684,0.008354465763410422,0.41568688105690477,-0.3810263002824184,0.28923074267480464,-0.2472033493475589
256,9.81,4.126898663971499,2.377087687091255,1.4591078380962366,0.2506326598238315,1.186763983011233,-0.7308782821376555,0.22182710165802128,-0.26342946439529896,0.256255975884885,1.2026220641877097,0.05200944351209233,0.5822397074955675,0.23137365061494078,-0.20000138791604521,-0.3172303374462558,0.6169837158489656,0.01943690228088238,-0.05870605170906004,0.1768259154413665,0.2532285139528495,-0.3984070941095953,0.6901157204850699,0.0,2.9278902359120185,7.950784658168986,-10.55155012548095,-3.8822046767561105,-2.52176989099337,-2.950122176075658,-0.5550172218374957,-1.627974888598028,-1.0585106192656206,-0.9264009589220219,-1.0549854751372714,-0.83176026239078,-0.7631952162875878,-0.2942536949607639,-0.7593136660466109,-0.624036557715876,-1.2278726383068441,-0.9645832282347357,-0.1861957892436994,0.014446612258378582,0.047578816843789395,-0.00716655755021881,0.006129310630869985,0.38865452347989715,-0.38444909666071786,0.20744328916487395,-0.19653047790726355
257,9.81,1.3387034600707552,7.3279858404799425,0.9829226498570154,1.559291443890671,1.163565179942851,2.7424224303050657,7.3616919309660585,-2.878959842886405,-1.0678472423126042,-0.7012425221674986,-0.023497540902576608,0.41636082756646753,-0.022289938315619207,0.27308947563113023,0.23015612756825365,-0.19135854496837595,0.4973163246685502,0.1290923585468124,-0.08266812492673235,0.2856228411838224,0.22506417841774753,-0.015746264718949715,0.0,1.2317671412971856,0.971683687734566,2.3520315216352174,11.049291993465024,-6.003521845341515,-2.4366950101410527,-1.5964810219392167,-1.2758804933486663,-0.43619537927610075,-1.1830847382167522,-0.9660852196540897,-0.6103805795399562,-0.020385393106094662,-0.37125136097876255,-0.8879483487368154,-0.7150888457083426,-0.5932065789357577,0.14440592445570077,-0.8727605563431462,0.009731907424326882,0.05275288604192649,-0.0038750217513757947,0.00907806170694219,0.39906646864713546,-0.35589420851060655,0.23258293082363124,-0.2648530581142431
258,9.81,4.501800643038037,2.179128037393439,0.5660357030399302,2.312856568885307,6.085987432451922,-2.1802793266589204,-0.6494557626585119,-0.022639173332530294,-0.020363437984379673,0.367744651462241,-0.22581020445732392,-1.0881285313330762,0.7013104557992349,0.44905115417617164,-0.2149522249504412,0.3483648361581996,0.5006442470377386,0.6226224337802193,0.2144066110986637,0.5663940763316,-0.13047540268592067,-0.014695750270609376,0.0,1.2762303378685338,10.449852757659077,-7.263579494908049,-2.6080133305256936,-2.5077704255893263,-1.2047572039313856,-1.4439324079662819,-1.5542516669712714,-0.6081374600392744,-0.4642637572264151,0.02255025736423255,-0.42290835697604445,0.10112156669831207,-0.7951289481619604,-0.09663094592948432,-0.11262452091573866,-0.5390888481774063,-0.11254525218045586,-0.0613706176937131,0.005604313891484452,0.04899782724828076,-0.004424642539916818,0.008252531529205532,0.42668367147117287,-0.3830326285470238,0.19676057983709985,-0.2681083969493103
259,9.81,3.530361683710062,2.7787521163244264,0.14353974862506455,-1.327827294980556,-3.061071163959772,6.538413769907149,0.7656019845227484,-0.31048336007198074,0.10702213076251743,0.5069466867062437,0.9079907108490202,0.45560803434063035,0.24637112025383268,0.30402266681817564,0.14405699158033453,0.0983376048259485,0.19817611169226843,-0.034916134985471386,-0.02835756260249185,0.21634988291010485,0.4821557556662972,0.6895349416077468,0.0,1.6831948846249338,4.0631858452305885,-12.087328232520882,-2.5508317204782167,-2.5807365576980756,-1.7389099742702312,-0.7089154421232923,-1.1861105315450466,-0.44270281935016464,-0.32089081978029477,-0.8018993595174008,-1.1433165092668596,-0.7444393266752114,-1.2761444942433762,-0.9383800687844717,-0.8488584632998885,-0.5332410066803152,-0.22830099530509407,0.19670675250726735,0.0014211856299511361,0.051012746604601006,-0.005683846148623686,0.007454954207873148,0.39430995038433514,-0.38508321203974555,0.1860804137396455,-0.25355026463614994
