system_id,P_days,K_ms,eccentricity,omega_deg,n_obs,baseline_days,snr_meas,rv_std_ms,n_planets,n_companions,has_ecc,valid
207,265.1859984724336,27.217205888602045,0.0,0.0,28,804.8573400001042,0.927332398248792,37.1558347554656,1,0,True,True
208,2.445934529114869,84.04764739469404,0.7678813065238526,11.18505602514238,12,129.61990000028163,20.25244515534796,55.157755877754084,2,1,True,True
209,25.214297740167282,1331.90078769334,0.1095880524442172,141.06157556761897,11,848.8841999997385,271.81648728435505,860.3674548095448,1,0,True,True
210,227.4198317882513,2.0224354272927645,0.08406033375976087,72.06603501054943,13,91.73960199998692,0.03596080062753849,19.58890601312702,1,0,True,True
211,2.5503407159240106,5.222529847406423,0.07229295450031806,253.76743583978848,39,4419.077090000268,3.2846099669222784,26.640661985868917,2,1,True,True
212,2.7377323089811822,1432.5757752530012,0.11568159303878321,65.27572515570685,36,9.066438000183553,197.86958221726536,690.2413143949692,1,0,True,True
213,529.3433984613677,98.57231273446041,0.0210101192372381,0.0,44,153.69505799980834,3.4286021820681882,33.41933888731743,1,0,True,True
214,292.9934740030062,25.381626415842874,0.0,0.0,46,1883.842100000009,2.307420583258443,21.540914058794506,1,0,True,True
215,346.7301892361275,468.5670447649547,0.046474659746888636,0.0,54,2686.7478710003197,87.58262518971117,306.83574756154195,1,0,True,True
216,2.8834489007927337,337.0080614470259,0.2887227471914126,242.9325908661131,20,172.75150000024587,24.072004389073278,234.5373299927264,1,0,True,True
217,2.5710702598751864,96.2101574304633,0.5390071475737858,94.85115414815436,45,3690.789150000084,18.53760258775786,59.86129294998841,1,0,True,True
218,1120.1613169317116,104.41917630625473,0.043912340899229636,0.0,35,1121.7455000001937,34.80639210208491,89.2479145944307,1,0,True,True
219,5.83722375667889,41.65843480035946,0.6641984567424304,127.87842028363191,12,829.9180000000633,29.440589964918345,26.596752026990323,1,0,True,True
220,3.930100626044821,14.41146600358153,0.6332275029309543,125.58983473670311,42,846.6784100001678,1.6855515793662608,16.8386620651173,1,0,True,True
221,21.717954178724685,101.62823707276696,0.6550671890044049,258.03063005889936,56,823.4167800000869,13.372136456943021,65.59067116712625,1,0,True,True
222,231.17365361930547,41.28821834111538,0.08072731717315458,167.9433347298035,29,1477.0019999998622,7.5069487892937055,37.74025973206334,1,0,True,True
223,1540.155757534602,121.86889658966419,0.0075196369562435155,0.0,29,955.1699999999255,32.67262643154536,84.82252868871218,1,0,True,True
224,3.38970215860678,298.32998377599216,0.6520582563007388,130.0676035869659,11,28.03041599970311,21.30928455542801,210.2103160795334,2,1,True,True
225,1201.7519104120022,6.025206299908057,0.08428137715195637,306.94417885420194,10,58.977460000198334,0.0782494324663384,15.865980045987515,1,0,True,True
226,1.797043747371672,108.60074350345828,0.0,0.0,43,3190.207419999875,28.579143027225864,80.73301636679543,1,0,True,True
227,67.15214158226607,33.95332852872633,0.0,0.0,35,2544.043879999779,22.485648032269093,38.32968273324496,1,0,True,True
228,143.32243570234667,367.94074232380285,0.2646981483769687,205.90222523083295,33,350.08657600032166,51.162926257038166,225.94777387012715,1,0,True,True
229,2.3576256825959248,35.77235014225468,0.5054399280921116,76.97909566007921,141,1084.0997999999672,3.577235014225468,23.446222234574343,1,0,True,True
230,3.1081240764842177,118.24487795969213,0.03884104656700425,0.0,82,6079.23693000013,31.076183840604816,87.78106585879175,1,0,True,True
231,272.44566599083726,323.82497570936664,0.10657156919422184,326.4279448690836,30,1527.8300000000745,98.1287805179899,274.5377758921845,3,2,True,True
232,1803.7520311809762,51.21389599539548,0.0,0.0,48,1518.8889999999665,8.535649332565914,35.42959007067793,1,0,True,True
233,114.20699638376796,133.89276689821287,0.0,0.0,16,746.9125600000843,7.010092507759835,65.25768450343699,1,0,True,True
234,1119.2722837115623,165.68858915793086,0.0,0.0,33,712.0531399999745,18.207537270102293,72.27263889053177,1,0,True,True
235,521.794280151147,88.75974274533445,0.7680760243407984,123.35410657211061,33,350.08657600032166,12.342227022732853,32.33284880655888,1,0,True,True
236,14.989219535349003,179.9685184071287,0.0,0.0,54,2686.7478710003197,33.63897540320163,130.0701124664481,1,0,True,True
237,423.0265483616665,1385.7231383223825,0.3981432437139282,14.032575913435341,54,459.7656610002741,554.289255328953,849.3843343889322,3,2,True,True
238,1.532728127449251,50.832772455464344,0.1338128546435231,178.05608063080302,100,1496.903099999763,8.472128742577391,40.14707533470047,1,0,True,True
239,2.6198425020013216,79.49575694699928,0.6461970008326376,44.61769959871601,16,416.7950500003062,25.276870253417894,44.960765405829896,1,0,True,True
240,911.7405884565875,4.910654644184461,0.0,0.0,81,881.7038759998977,0.8184424406974102,25.690445563409252,1,0,True,True
241,457.67996978092185,267.6504986434006,0.0,0.0,15,315.1588900000788,58.058676495314664,137.6053667552014,1,0,True,True
242,3.916335425901383,81.69377760871082,0.0,0.0,16,362.0337700000964,90.77086400967869,61.57309859061532,1,0,True,True
243,44.90016186582,57.96762700434305,0.0,0.0,61,458.91021100012586,5.796762700434305,57.054954287529235,2,1,True,True
244,103.315021193747,16.38777291325897,0.0,0.0,30,1527.8300000000745,4.965991791896658,20.74601580836019,1,0,True,True
245,999.7641351495917,412.4194930725257,0.19871687403823496,85.84791973766731,181,1237.7395839998499,58.91707043893224,246.59533157460658,1,0,True,True
246,108.6535901394488,57.25587611980856,0.523010139733491,268.959914167468,59,4034.039850000292,9.030895287036051,72.04595838856983,1,0,True,True
247,5.024243893027825,135.5834745261941,0.5661281049354902,47.070652815474695,55,473.69499999983236,10.429498040476469,75.83433233010935,1,0,True,True
248,4.707183367055158,27.691208162055542,0.5150166890614492,290.4999207674528,35,2625.9230999997817,3.9558868802936487,22.67109787400954,1,0,True,True
249,6.593125007176859,1067.0302145015823,0.0,0.0,13,178.65911999996752,359.26943249211524,788.3865888752807,2,1,True,True
250,201.50278559568065,26.09780345563327,0.0806747049243546,337.28662372714336,28,910.780999999959,16.31112715977079,49.08327494944226,1,0,True,True
251,941.7912139160576,29.585441921072434,0.047614100200652786,0.0,32,824.7770000002347,49.30906986845406,16.549804316403208,1,0,True,True
252,7.660003808262316,282.1221030260743,0.06836930569788152,218.35155614686008,16,1133.9566429997794,19.456696760418914,201.41828240974027,1,0,True,True
253,3.970189151197482,475.3215088618322,0.22449082425700312,255.72930912821855,54,459.7656610002741,190.1286035447329,330.18475044526065,2,1,True,True
254,3.339034135804856,33.08228427140072,0.22747073199685736,256.89117956667025,28,142.62806000001729,7.7114881751516835,25.783620952449393,1,0,True,True
255,428.9354806690909,60.45538886588399,0.0,0.0,21,17.08169999998063,5.650036342605981,17.73400073658474,2,1,True,True
256,530.5612763659485,167.85514893022602,0.0,0.0,29,3684.967999999877,86.52327264444641,123.2094025287979,1,0,True,True
257,2.4439987187660384,329.19508897965267,0.23136355002367956,357.4108646173602,32,1365.2266999999993,73.15446421770059,233.64288950606633,1,0,True,True
258,2.0384976487283657,54.28302530895351,0.10489393779800489,122.95377439258424,11,18.957770000211895,2.087808665728981,42.703326230051786,1,0,True,True
259,110.87274321477928,80.89629080815253,0.5578288382302509,58.62835844737289,48,1705.1656229998916,55.219311131844734,48.565952743495075,1,0,True,True
260,2.7534664970209013,167.34132908317875,0.678133289222402,186.90020456915573,19,371.0381499999203,12.488158886804383,99.17392912270127,1,0,True,True
261,528.633176349516,238.33825572808288,0.6335559370829684,108.95674234219423,30,2541.989614999853,61.112373263611,123.29067777178189,2,1,True,True
262,3.919889508108085,227.04522229333497,0.0,0.0,24,151.75,6.838711514859487,160.73039335486857,1,0,True,True
263,3.077036169635359,86.51216280716625,0.46869208493610226,64.04849578661201,39,0.268540000077337,9.633871136655484,19.565788036648538,1,0,True,True
264,3.217263441917001,1059.0325722437954,0.00039390892437018814,0.0,81,1944.7939999997616,173.6118970891468,759.8984157336943,2,1,True,True
265,3.097248112154717,536.284652245308,0.22191895513414683,5.084904051656629,21,536.6400699997321,185.56562361429343,357.6759722782926,1,0,True,True
266,3.8569102237995807,319.38075687965267,0.052781084683137865,333.96062488351976,141,1084.0997999999672,31.938075687965267,222.7234166510032,1,0,True,True
267,2.7391289137950485,256.53876147451155,0.0,0.0,33,350.08657600032166,35.67224888577727,167.20552193200828,2,1,True,True
268,2.384109776181753,17.552824447766596,0.5594538965371134,95.2467400156542,29,2621.8881700001657,14.468947667409365,19.16265958655372,1,0,True,True
269,1.6521065049976218,25.871024935852734,0.0,0.0,43,3190.207419999875,6.808164456803351,31.933925540324875,2,1,True,True
270,1.939501475412033,177.93122040066996,0.9403040989208387,14.241675020469051,37,485.8127000001259,11.862081360044664,37.46158447972952,1,0,True,True
271,3.2075221128645968,6.219070781695904,0.0,0.0,14,110.80099999997765,1.554767695423976,20.016520332446056,1,0,True,True
272,1.9964314784290729,1135.480513651287,0.0,0.0,51,1234.6099999998696,258.0637531025652,837.2341765603414,1,0,True,True
273,117.1734512653106,57.29015685949043,0.4059089731007034,38.969798930948535,78,3599.002100000158,63.655729843878255,38.984220272295104,1,0,True,True
274,265.9661304891748,152.8559098743215,0.6757486860292014,86.48962138067101,57,2745.717281000223,40.22523944061092,81.60253690148097,1,0,True,True
275,4.476295023915736,443.7175694585495,0.9358689876909982,98.60622069817629,36,3.2296700002625585,51.83616465637262,314.5467444759768,1,0,True,True
276,3.972141157254949,54.54634964233162,0.10640572445826466,11.811599819182321,38,1654.6461900002323,6.493613052658526,70.53575471135905,1,0,True,True
277,3.559563724424614,135.03339465762926,0.9252488514770361,57.57654721455964,24,1208.6984999999404,34.623947348110065,108.34533999114554,3,2,True,True
278,1083.79498701653,103.50669209880924,0.1766230122876491,69.45902513765355,29,2177.059907000046,10.350669209880923,73.8782026005969,1,0,True,True
279,800.4426322081116,87.11022726392784,0.9474765084744216,136.30353387642668,56,823.4167800000869,11.461872008411559,36.436222554970435,1,0,True,True
280,1.6386599090331446,57.281965222964736,0.0006084474948813958,0.0,26,330.154099999927,18.90493901748011,53.86099849960435,1,0,True,True
281,386.10293792831413,592.4017659516265,0.0,0.0,73,2980.9196700002067,370.25110371976655,482.11234151770236,3,2,True,True
282,3.379718987937952,557.2895802218028,0.11349289093579586,138.6603854481489,13,661.9415100002661,172.0029568585811,422.9397014315859,2,1,True,True
283,3.5848814324900937,61.58783019778164,0.0,0.0,44,1795.098321000114,21.237182826821257,41.04749935382566,1,0,True,True
284,1101.2261167907268,56.546560085679914,0.2424837568169111,108.69860301431643,14,1090.0222999998368,23.080228606399963,35.509733555549296,2,1,True,True
285,6.859157324172691,57.98619244679988,0.0,0.0,49,2153.1017999998294,43.92893367181809,48.020780462709695,1,0,True,True
286,1.536301346938061,53.93396945013618,0.08614333560275214,118.05259807105344,21,204.4010999999009,29.963316361186767,38.40886220708639,1,0,True,True
287,3.3013169521495054,67.48576768181668,0.7672732654215481,37.31577432263055,32,2951.8829700001515,9.92437760026716,25.813246377750986,2,1,True,True
288,38.24847956772176,26.067998502922148,0.12574715061677333,9.073780965418381,82,6079.23693000013,6.850985241911014,43.69138309950403,1,0,True,True
289,2.2260186301200644,132.20605802053663,0.9474862920903399,72.76114805632797,33,453.95807000016794,3.6460578604670886,29.692697170047225,1,0,True,True
290,3.496838545106125,1661.2988752348072,0.24872187158978984,256.57463848587213,17,184.80300000030547,434.89499351696526,1093.2856089283132,3,2,True,True
291,1.98270631854424,587.2517812383466,0.6633923239727768,272.3937938699815,50,1843.9464099998586,96.27078380956502,318.09162474523504,1,0,True,True
292,1187.9877312747567,35.06558588555597,0.0816757406521439,356.69151559840395,139,6166.089680000208,20.386969723402874,31.53847048395227,1,0,True,True
293,2.497704111272255,18.02750680172053,0.5149123965970911,334.26942302063844,78,3599.002100000158,20.03056311302281,22.287337210064436,1,0,True,True
294,748.6426756578292,193.06302542720465,0.1071036792807119,181.5189679935967,13,93.74729999992996,16.088585452267054,48.05597983043268,1,0,True,True
295,966.178037699414,340.14497619484905,0.26540420998234365,191.45658808005632,46,1420.8874889998697,68.02899523896981,242.82885002398655,2,1,True,True
296,2348.754472565267,37.196141833270225,0.3043784805889096,113.24936485290331,95,5224.776229000185,6.304430819198343,20.683991263937205,1,0,True,True
297,840.3616498375349,88.23882078414863,0.6681703753288999,90.62081586361182,35,842.5455199996941,24.510783551152397,52.74606073783199,3,2,True,True
298,498.5251819802164,26.752302515351758,0.013659700528801829,0.0,30,2596.961799999699,5.753183336634787,30.361086222599226,1,0,True,True
299,207.70559207179448,80.34746515918476,0.07183001038379634,275.3124076557535,82,6079.23693000013,21.116285470433386,68.54103676234783,1,0,True,True
